,Unnamed: 0,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_location,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes.1,calculated_host_listings_count_shared_rooms,reviews_per_month
1643,1643,Grand Appartement Centre de Lyon proche Métro,14275188,Emile,2014-04-14,"Lyon, France","Lyonnais d'adoption,  je passe aussi beaucoup de temps en Auvergne, ma région natale. Avec ma petite sœur Pauline, nous à cœur de vous recevoir dans nos logements. Nous aimons la nature et le sport.",within an hour,1.0,t,7th Arrondissement,6.0,11.0,t,7e Arrondissement,45.74861,4.85754,Entire rental unit,Entire home/apt,8,1.0,2.0,3.0,480.0,1,1125,1,1,1125,1125,1.0,1125.0,28,58,88,178,9,0,0,2023-09-25,4.33,4.56,4.67,4.33,6938713083527,f,2,1,1,0,0.09
1647,1647,Appartement calme très bien situé,77313333,Jean Michel,2016-06-12,"Lyon, France","Bonjour, 
J aime la ville de Lyon et particulièrement ce quartier pour son coté calme et sécurisant. Vous trouverez quasiment tout a moins de 15 min a pieds. Je suis heureux d'accueillir des voyageurs. N'hésitez pas à me à solliciter si vous avez des questions, je suis à votre disposition.",within an hour,1.0,f,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.76524,4.8531,Entire rental unit,Entire home/apt,10,2.5,3.0,6.0,229.0,1,1125,1,2,1125,1125,1.0,1125.0,28,51,74,242,349,11,0,2024-10-20,4.55,4.63,4.8,4.77,6938624523020,f,1,1,1,0,3.48
1667,1667,"84 m2 au calme, verdure et proche du centre",34856295,Richard,2015-06-02,"Lyon, France",,,,f,4th Arrondissement,1.0,1.0,f,4e Arrondissement,45.7886,4.81907,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2016-08-09,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.01
1684,1684,"T2 Croix-Rousse canut type loft, proche métro",79254111,Quentin,2016-06-22,"Lyon, France",,,,f,4th Arrondissement,1.0,1.0,t,4e Arrondissement,45.77636,4.83174,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2016-07-08,5.0,5.0,5.0,5.0,,t,1,1,1,0,0.02
1687,1687,Perfect flat near center,79244890,David,2016-06-22,"Sombernon, France",,,,f,9th Arrondissement,1.0,1.0,f,9e Arrondissement,45.77325,4.80494,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1690,1690,Appartement lumineux vue sur l'Eglise St Nizier,4152064,Linh-An,2012-11-14,"Lyon, France",,,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.76553,4.83242,Entire rental unit,Entire home/apt,7,,3.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,5,0,0,2017-04-09,5.0,4.6,5.0,5.0,,f,1,1,1,0,0.05
1695,1695,Appartement 70m2 au coeur de la presqu'île,80036473,Quentin,2016-06-26,,,,,f,2nd Arrondissement,1.0,1.0,f,2e Arrondissement,45.74807,4.82159,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1704,1704,Appartement 60m2 centre Lyon,38165097,Maxime,2015-07-11,"St-Chamond, France",,,,f,6th Arrondissement,1.0,2.0,f,6e Arrondissement,45.77208,4.84202,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2016-07-19,4.0,4.0,5.0,5.0,,f,1,1,1,0,0.02
1705,1705,Canut au cœur de Croix Rousse,48415692,Étienne,2015-11-07,"Yzeron, France",,,,f,,1.0,2.0,t,4e Arrondissement,45.77537,4.82703,Entire rental unit,Entire home/apt,6,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1714,1714,Appartement T3 Meublé avec Balcon et Garage,1558757,Laurent,2012-01-02,"Lyon, France",........,within a day,0.63,f,2nd Arrondissement,4.0,5.0,t,7e Arrondissement,45.74154,4.84201,Entire condo,Entire home/apt,5,1.0,2.0,4.0,94.0,2,1125,2,2,1125,1125,2.0,1125.0,10,10,10,212,98,39,3,2024-11-24,4.57,4.33,4.81,4.76,6938713079765,f,4,4,4,0,0.99
1715,1715,"T4 cosy et chic au 5ᵉ, ascenseur et déco vintage",12726994,Caroline,2014-03-02,"Lyon, France","Bonjour ! Nous sommes un couple de 50 ans avec une grande fille de 23 ans. Mon mari a un bon restaurant, je suis data scientist. Nous aimons manger des choses bonnes, la simplicité et les bons moments ! A très vite !",within an hour,1.0,t,Cannes,2.0,3.0,t,3e Arrondissement,45.7557907104492,4.84680604934692,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,138.0,3,120,3,4,120,120,3.0,120.0,21,42,72,347,39,16,2,2024-12-08,4.97,4.92,5.0,4.72,6938312878749,f,1,1,1,0,0.38
1716,1716,Joli appartement sous les toits à la Croix Rousse,32887134,Miriam,2015-05-08,"Paris, France",,,,f,4th Arrondissement,1.0,1.0,t,4e Arrondissement,45.78091,4.83651,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1717,1717,Logement spacieux Avenue des frères lumières,37898125,Guillaume,2015-07-08,"Lyon, France","Etudiant 24 ans, très avenant. Je trouve que l'experience Airbnb est une très bonne solution pour les consommateurs contemporains._x000D_
Prêt à recevoir avec toutes personnes avec la joie de vivre qui me caractérise. A très vite !",,,f,8th Arrondissement,1.0,1.0,t,8e Arrondissement,45.7472,4.86129,Entire rental unit,Entire home/apt,6,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2017-07-16,4.5,4.0,4.5,4.5,,f,1,1,1,0,0.02
1720,1720,Appartement au coeur de la croix rousse,14828670,Brice,2014-04-28,"Lyon, France",,,,f,4th Arrondissement,1.0,1.0,f,1er Arrondissement,45.77409,4.82969,Entire rental unit,Entire home/apt,5,,3.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,3,0,0,2016-12-11,4.0,4.0,5.0,5.0,,t,1,1,1,0,0.03
1735,1735,"Superbe T5 avec terrasse, parking sécurisé, tennis",26863296,Anne,2015-01-28,"Lyon, France",,,,f,5th Arrondissement,1.0,1.0,t,5e Arrondissement,45.75306,4.81783,Entire condo,Entire home/apt,8,,4.0,,,2,6,2,2,1125,1125,2.0,1125.0,0,0,0,0,59,0,0,2023-11-05,4.76,4.49,4.88,4.68,6938512913733,f,1,1,1,0,0.58
1737,1737,"Appartement typique croix-roussien, charmant",82238093,Julie,2016-07-07,"Lyon, France",,within an hour,0.67,f,4th Arrondissement,1.0,1.0,t,4e Arrondissement,45.7766,4.82682,Entire loft,Entire home/apt,5,1.0,2.0,3.0,140.0,2,15,2,2,15,15,2.0,15.0,24,54,84,174,34,6,0,2024-10-06,4.91,4.65,4.91,4.88,6938413082521,f,1,1,1,0,0.35
1740,1740,FETE DES LUMIERES appart cosy à 10min de Bellecour,47373541,Violette,2015-10-25,"Lyon, France",,,,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.75098,4.84061,Entire rental unit,Entire home/apt,6,,3.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1746,1746,Town house with garden in Lyon,4484602,Béné & Cie,2012-12-25,"Lyon, France","We are Bénédicte, Doumé, and 3 young boys.  We live in Lyon, France. We enjoy week-end getaways in France or beyond and so have decided to start hosting AirBnB guests this year in our Lyon home when we can.",,,f,3rd Arrondissement,1.0,1.0,f,3e Arrondissement,45.74889,4.88774,Entire home,Entire home/apt,7,2.0,4.0,6.0,350.0,15,365,1,15,365,365,15.0,365.0,0,0,16,160,7,1,0,2024-04-20,5.0,4.86,5.0,4.57,6938313037513,f,1,1,1,0,0.07
1753,1753,Great typical renovated appartment nearby center,8100883,Sylvie,2013-08-12,"Boulieu-lès-Annonay, France","Nicolas et moi avons 3 grands enfants, nous vivons entre Lyon et l'Ardèche. Nous aimons découvrir des villes européennes, cuisiner, bien manger, lire et écouter de la musique.",within an hour,1.0,t,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.7454,4.84766,Entire rental unit,Entire home/apt,5,1.0,3.0,4.0,184.0,2,30,1,2,30,30,2.0,30.0,7,13,14,23,221,26,0,2024-11-11,4.86,4.79,4.9,4.74,6938712980488,t,1,1,1,0,2.24
1755,1755,idéal pour famille qui souhaite découvrir lyon,83853010,Pierric,2016-07-15,,,,,f,4th Arrondissement,1.0,1.0,f,4e Arrondissement,45.78031,4.8261,Entire rental unit,Entire home/apt,5,,4.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1797,1797,T4 vue panoramique sur Lyon proche métro B,85943738,Ruth,2016-07-25,"Lyon, France",Nous sommes un couple de Lyonnais et aimons découvrir de nouveaux endroits et personnes lors de nos vacances. Au plaisir de vous rencontrer :),within a few hours,1.0,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.73961,4.83717,Entire condo,Entire home/apt,5,2.0,3.0,3.0,190.0,2,1125,2,2,1125,1125,2.0,1125.0,0,1,22,297,28,2,0,2024-05-12,4.93,4.89,5.0,4.89,6938712991673,f,1,1,1,0,0.58
1807,1807,Charming duplex in the Croix Rousse (Lyon),41146438,Maria Victoria,2015-08-11,"Lyon, France","Originaire de Buenos Aires, je suis mariée à un lyonnais, Frédéric, qui m'a fait découvrir la Croix-Rousse. Ayant vécu dans ce quartier pendant plusieurs années avec mon mari nous serons ravis de vous faire partager nos bonnes adresses du 4ème arrondissement et de toute la ville de Lyon en général.",within an hour,1.0,t,4th Arrondissement,2.0,3.0,t,4e Arrondissement,45.77533,4.82889,Entire rental unit,Entire home/apt,5,1.0,1.0,4.0,72.0,1,150,1,1,1125,1125,1.0,1125.0,10,30,56,307,689,68,7,2024-12-08,4.68,4.67,4.91,4.88,6938412933556,t,2,2,2,0,7.03
1812,1812,"Meublé de tourisme, 2 chambres, terrasse et garage",11041910,Marlène,2014-01-05,"Lyon, France",Lyon 6ieme 2 chambre terrasse et garage,,,f,6th Arrondissement,1.0,1.0,t,3e Arrondissement,45.76353,4.86461,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,110.0,5,1125,5,5,1125,1125,5.0,1125.0,0,0,13,288,7,0,0,2019-10-21,4.71,5.0,5.0,4.57,6938612532040,f,1,1,1,0,0.07
1813,1813,"T3 55M2+Garage,5 min Vieux Lyon  & à côté Quais",246617,Hayann,2010-09-27,"Lyon, France","Bonjour, ancien parisien, je me suis installé il y a quelques années à Lyon, qui offre tout ce que l'on souhaite en terme de gastronomie bien sûr, mais aussi de culture, de shopping, et son emplacement stratégique vous permettra de découvrir la région et notamment les stations de ski , si tout comme moi vous êtes fans de montagne. Au plaisir d'en discuter avec vous.",within an hour,1.0,f,9th Arrondissement,6.0,7.0,t,9e Arrondissement,45.77251,4.80664,Entire rental unit,Entire home/apt,7,1.5,2.0,4.0,105.0,3,30,2,15,30,30,5.2,30.0,15,33,44,44,234,19,0,2024-11-11,4.64,4.74,4.85,4.74,6938912366661,f,4,4,4,0,2.4
1826,1826,Sunny Appartment ❤️ Coeur Croix-Rousse Terrace!,15778352,Isabelle,2014-05-20,"Lyon, France",,,,f,4th Arrondissement,1.0,2.0,t,4e Arrondissement,45.77947,4.82795,Entire condo,Entire home/apt,5,2.0,3.0,3.0,175.0,365,1124,365,365,1124,1124,365.0,1124.0,28,58,88,363,35,0,0,2019-12-10,5.0,5.0,5.0,4.89,,f,1,1,1,0,0.35
1836,1836,Lyon côté Cool Appartement calme et lumineux,12766197,Fabrice,2014-03-03,"Lyon, France",Je partage mon temps entre la montagne et la ville. J'aime recevoir des voyageurs de tout horizon.  ,within an hour,1.0,f,3rd Arrondissement,3.0,3.0,t,3e Arrondissement,45.75116,4.88856,Entire rental unit,Entire home/apt,6,1.5,2.0,5.0,76.0,2,90,2,4,1125,1125,2.8,1125.0,3,23,49,228,196,49,2,2024-12-09,4.77,4.83,4.86,4.79,6938313026427,f,1,1,1,0,2.14
1843,1843,"Bel appartement au cœur de Lyon, quartier super.",59177302,Karo,2016-02-17,"Lyon, France","Je suis architecte et mon mari est professeur d'histoire de l'art. Nous avons 2 enfants (Lucien et Alice) qui ont 15 et 9 ans. Nous adorons l'art l'architecture et le design, la bonne chère et les voyages.",,,f,4th Arrondissement,1.0,2.0,t,4e Arrondissement,45.77576,4.83519,Entire rental unit,Entire home/apt,5,1.5,3.0,3.0,516.0,2,45,2,2,45,45,2.0,45.0,28,58,88,363,12,0,0,2021-12-12,4.75,4.83,4.73,4.83,6938413074207,f,1,1,1,0,0.12
1844,1844,Hôtel Particulier Vintage and and design house,10758726,Axel,2013-12-22,"Lyon, France","The ONLY PLACE propose une sélection d’adresses rares. Des biens qui ne ressemblent à aucun autre. Des lieux à forte personnalité que vous ne trouverez nul par ailleurs : charme, design, industriel... Chaque bien vous offre un style, un emplacement, une histoire qui vous ravira._x000D_
 Nous connaissons parfaitement chacun de nos biens, ce qui nous permet de répondre à toutes vos questions avant et pendant votre séjour. Nous sommes là pour vous conseiller sur votre choix de maison mais aussi pour vous donner toutes nos adresses secrètes qui feront de votre séjour un moment inoubliable._x000D_
 Nos biens sont tous préparés avec des standards de propreté uniformisés et conformes à des standards d’hôtellerie haut de gamme. Linge de lit et serviettes de toilettes sont fournis par soins._x000D_
 Afin de faire de votre séjour un moment unique, nous vous proposons un service de conciergerie sur mesure. Demandez, nous sommes là pour vous faciliter la vie.",within a day,0.81,f,5th Arrondissement,58.0,76.0,t,4e Arrondissement,45.77715,4.8229,Entire villa,Entire home/apt,12,4.0,5.0,5.0,748.0,4,1125,4,7,4,1125,4.7,42.9,24,54,84,359,13,2,0,2024-07-27,5.0,4.85,5.0,4.85,6938412533777,f,9,9,9,0,0.13
1846,1846,Cosy room with view over Lyon,2220814,Brice,2012-04-25,"Lyon, France","Je vis à Lyon depuis 2011, dans un quartier que j'adore (les pentes de la croix Rousse) et que je vous invite à visiter. Je me déplace pour le travail (vidéaste/photographe indépendant) et pour des vacances. _x000D_
_x000D_
Nous avons rénové avec ma compagne Camille, cet appartement dans ce quartier que j'aime tant. Je vous invite à venir le découvrir.",,,f,1st Arrondissement,2.0,2.0,t,1er Arrondissement,45.77266,4.83262,Private room in rental unit,Private room,5,,,,,1,15,1,1,15,15,1.0,15.0,0,0,0,0,28,0,0,2018-11-30,5.0,5.0,5.0,4.85,,f,2,1,1,0,0.28
1852,1852,T3 charmant au coeur de la Presqu'île,36500877,Lucie,2015-06-23,"Lyon, France",,,,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.7613143920898,4.8320689201355,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,350.0,365,1125,365,365,1125,1125,365.0,1125.0,12,31,31,288,4,0,0,2017-01-01,4.75,4.5,4.75,5.0,,f,1,1,1,0,0.04
1853,1853,Appartement au coeur de la Croix- Rousse,99610211,Christelle,2016-10-14,,"j habite à la croix rousse depuis 30 ans dans l appartement que je loue occasionnellement, je travaille à l opéra de Lyon , j aime lire , allez au musée,voir des spectacles .",,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.77242,4.83548,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,100.0,2,15,1,2,15,15,2.0,15.0,0,0,0,11,19,3,1,2024-12-08,4.84,4.63,4.95,4.84,6938112711430,f,1,1,1,0,0.19
1864,1864,"Typical Canut flat, w/ view over Lyon & Fourviere",2220814,Brice,2012-04-25,"Lyon, France","Je vis à Lyon depuis 2011, dans un quartier que j'adore (les pentes de la croix Rousse) et que je vous invite à visiter. Je me déplace pour le travail (vidéaste/photographe indépendant) et pour des vacances. _x000D_
_x000D_
Nous avons rénové avec ma compagne Camille, cet appartement dans ce quartier que j'aime tant. Je vous invite à venir le découvrir.",,,f,1st Arrondissement,2.0,2.0,t,1er Arrondissement,45.77224,4.83234,Entire rental unit,Entire home/apt,5,,3.0,,,3,30,3,3,1125,1125,3.0,1125.0,0,0,0,0,33,0,0,2019-10-18,4.79,4.76,4.85,4.7,6938112649171,f,2,1,1,0,0.34
1874,1874,"Lovely and cozy flat, central location",100888142,Lucas,2016-10-23,"Lyon, France",,,,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.7468,4.83982,Entire rental unit,Entire home/apt,6,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,29,59,89,364,14,0,0,2017-12-10,4.71,4.71,4.86,4.86,,f,1,1,1,0,0.14
1878,1878,T4 spécial groupe,62462087,Sylvain,2016-03-10,"Villeurbanne, France","Surf, Snow, concert",within an hour,1.0,f,1st Arrondissement,4.0,6.0,t,1er Arrondissement,45.77112,4.83471,Entire rental unit,Entire home/apt,14,1.0,3.0,14.0,263.0,2,1125,1,2,1125,1125,2.0,1125.0,24,49,79,244,201,11,1,2024-12-01,4.73,4.54,4.79,4.84,6938112640956,f,1,1,1,0,2.06
1881,1881,Hyper centre - appart familial,68333312,Alice,2016-04-22,"Lyon, France",,within a few hours,1.0,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.76373,4.83186,Entire rental unit,Entire home/apt,14,3.0,5.0,9.0,350.0,2,1125,2,4,1125,1125,2.1,1125.0,0,0,9,9,44,8,1,2024-12-08,5.0,4.95,4.98,4.98,6938212632912,f,1,1,1,0,0.45
1903,1903,Appartement Lyon presqu'ile 69002 Métro Cordeliers,100522361,Marine,2016-10-20,"Lyon, France",,within a few hours,1.0,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.76352,4.83635,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,550.0,2,5,2,2,5,5,2.0,5.0,20,50,80,349,28,2,1,2024-12-08,4.96,4.86,4.96,4.96,Exempt - hotel-type listing,f,1,1,1,0,0.29
1909,1909,Duplex de charme Lyon 7ème ( centre ville),19273734,Olwen,2014-08-01,"Lyon, France",,,,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.75289,4.84526,Entire rental unit,Entire home/apt,8,,3.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,5,0,0,2017-12-10,4.0,3.2,4.8,4.4,,f,1,1,1,0,0.05
1925,1925,T4 vieux Lyon,103855806,Pierre,2016-11-15,"Lyon, France",,within a few hours,1.0,t,5th Arrondissement,1.0,1.0,t,5e Arrondissement,45.76092,4.82527,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,245.0,1,7,1,1,7,7,1.0,7.0,0,11,41,131,52,10,2,2024-12-01,4.98,5.0,4.96,4.98,6938524489494,f,1,1,1,0,0.53
1933,1933,Magnifique appartement Cx-Rousse type loft,36129286,Emmanuel,2015-06-18,"Lyon, France",,,,f,1st Arrondissement,5.0,5.0,t,1er Arrondissement,45.77377,4.83711,Entire rental unit,Entire home/apt,8,,4.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,11,0,0,2019-07-14,4.55,3.18,5.0,4.82,693811257824,f,4,1,1,0,0.12
1935,1935,"Appart de 100 m2 au coeur de Lyon, 4/6 pers",49800139,Barbara,2015-11-24,"Lyon, France","Je suis réalisatrice et journaliste reporter d'images, je voyage donc beaucoup !",within a few hours,1.0,t,3rd Arrondissement,1.0,5.0,t,3e Arrondissement,45.75712,4.84012,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,133.0,2,120,2,2,120,120,2.0,120.0,3,3,3,3,48,17,1,2024-12-08,4.67,4.4,4.83,4.81,6938712977322,f,1,1,1,0,0.57
1940,1940,Spacieux appartement au cœur de Lyon,104560934,Sine,2016-11-20,"Lyon, France",,within an hour,1.0,t,3rd Arrondissement,2.0,2.0,t,7e Arrondissement,45.75111,4.85505,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,80.0,1,1125,1,1,1125,1125,1.0,1125.0,9,24,25,34,95,5,0,2024-05-31,4.87,4.96,4.97,4.76,6938312375042,t,2,2,2,0,0.99
1945,1945,Appartement de cachet Lyon Jean macé,104751863,Solène,2016-11-22,"Eclose, France",,,,f,7th Arrondissement,1.0,1.0,f,7e Arrondissement,45.74549,4.83741,Entire rental unit,Entire home/apt,6,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,21,0,0,2017-07-20,4.76,4.48,4.95,4.45,,t,1,1,1,0,0.21
1964,1964,Architect Loft Duplex Canut,21991244,Wael,2014-10-01,"Lyon, France","The story du voyageur naïf
Voyageur et entrepreneur, j’ai commencé l’aventure du partage de logements et d'expériences de tourisme avec Couch Surfing dans les années 2010 (Macao et Philippines). 
En 2016 je découvre AirbBnB en tant que voyageur dans une fabuleuse villa à Ubud en Indonésie avec des amis. Un lieu et une expérience incroyable au tarif abordable et inimaginable ! Quelque chose changea à tout jamais dans ma perception.

Bienvenue",within an hour,1.0,,1st Arrondissement,8.0,19.0,t,1er Arrondissement,45.77096,4.8348,Entire loft,Entire home/apt,10,1.0,0.0,5.0,67.0,1,11,1,1,11,11,1.0,11.0,11,31,47,47,265,30,0,2024-09-15,4.33,4.34,4.62,4.72,6938112918001,f,4,4,4,0,2.72
1966,1966,Beau Canut sur le Plateau,22659014,Arnaud Et Audrey,2014-10-17,"Lyon, France","Hello,_x000D_
Nous sommes une famille installée à Lyon depuis 10 ans après 4 années passées au Canada. Ma femme est conseillère principale d'éducation et je suis chercheur en neurosciences. _x000D_
Arnaud et Audrey_x000D_
_x000D_
Hello, _x000D_
I am a researcher in neuroscience and my wife works in a highschool as a ""educational counselor"".
We love traveling all around the world!
Arnaud and Audrey.",within an hour,1.0,f,4th Arrondissement,1.0,1.0,t,4e Arrondissement,45.77552,4.82596,Entire rental unit,Entire home/apt,7,1.0,3.0,5.0,180.0,5,33,5,5,33,33,5.0,33.0,12,12,12,12,41,1,0,2024-11-02,5.0,4.88,4.95,4.85,6938412913364,f,1,1,1,0,0.42
1967,1967,Appartement spacieux au cœur de la presqu'île,105458463,Lucien,2016-11-28,"Lyon, France",,,,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.76077,4.83667,Entire rental unit,Entire home/apt,6,,3.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1972,1972,Family Room au HO36,339993818,Audrey,2020-03-03,,,within an hour,1.0,f,7th Arrondissement,1.0,4.0,t,7e Arrondissement,45.75401,4.84304,Room in hotel,Private room,6,,1.0,,,1,1125,1,1,999,999,1.0,999.0,23,47,75,346,83,27,0,2024-11-11,4.64,4.61,4.66,4.37,,t,1,0,0,0,0.85
1975,1975,Superbe T4 au cœur du 6ème arrondissement de Lyon,5755467,Christian,2013-04-03,"Lyon, France",France,within an hour,1.0,f,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.77238,4.85475,Entire rental unit,Entire home/apt,5,1.0,3.0,4.0,160.0,6,20,6,6,20,20,6.0,20.0,0,22,52,52,1,0,0,2017-12-27,5.0,5.0,5.0,5.0,6938613016941,f,1,1,1,0,0.01
1985,1985,Appartement très agréable à 10 min du centre ville,105822523,Nomi,2016-12-01,"Lyon, France",,,,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.74526,4.84075,Private room in rental unit,Private room,5,,,,,1,6,1,1,6,6,1.0,6.0,0,0,0,0,4,0,0,2017-01-27,4.75,4.5,5.0,4.75,,t,1,0,0,0,0.04
1987,1987,Mon Appart à GERLAND IIA,24554510,Marie,2014-12-06,"Lyon, France","Welcome in Lyon!_x000D_
J'adore ma ville et aurai à cœur de vous donner des astuces pour vous retrouver dans Lyon, vous conseiller sur des sorties éventuelles : resto, café-théâtre, théâtre, opéra, cinéma, visites. Les activités ne manquent pas à Lyon !_x000D_
Au plaisir de vous accueillir prochainement à Lyon !_x000D_
Marie - Mon Appart à Lyon_x000D_
-------------------_x000D_
Bienvenus à Lyon !_x000D_
I love my city and shall be delighted to give you some tips about the places to visit, to feel and to enjoy: restaurants, theater, opera, cinema, landmarks, shopping. There are so much to see in Lyon!_x000D_
Looking forward to welcoming you soon in Lyon!_x000D_
Marie - Mon Appart à Lyon_x000D_
_x000D_
... ONLY LYON ...",within an hour,1.0,t,8th Arrondissement,5.0,7.0,t,7e Arrondissement,45.73715,4.82645,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,79.0,2,30,1,4,1125,1125,2.1,1125.0,10,35,62,329,136,21,2,2024-11-30,4.79,4.93,4.7,4.57,6938712352562,f,5,5,5,0,1.4
1996,1996,Grand appartement coeur de Lyon Guillotière,106161034,Marion,2016-12-04,"Lyon, France",Disponible pour vous accueillir et vous informer pour votre séjour sur Lyon.,,,f,7th Arrondissement,4.0,6.0,f,7e Arrondissement,45.7515,4.83961,Entire rental unit,Entire home/apt,8,,4.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,2510197120033,f,4,1,1,0,
2008,2008,Un écrin de raffinement sur la rive gauche de Lyon,28197287,Arnaud,2015-02-22,"Lyon, France",plaisir de recevoir et de partager si les voyageurs le désirent,,,f,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.76993,4.8404,Entire rental unit,Entire home/apt,6,,3.0,,,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,105,0,0,2021-02-22,4.94,4.97,4.99,4.92,6938612616766,f,1,1,1,0,1.08
2012,2012,A week-end next to La Fête des Lumières,35892624,Oriane,2015-06-15,"Lyon, France",Etudiante ingénieure en recherche de bons plans ou prête à les partager :),,,f,1st Arrondissement,2.0,2.0,f,1er Arrondissement,45.76799,4.83362,Entire rental unit,Entire home/apt,11,,5.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,2,1,1,0,
2020,2020,charming apartment at the heart of vieux-lyon,45815358,Alain,2015-10-05,"Curis-au-Mont-d'Or, France",,within an hour,1.0,t,5th Arrondissement,2.0,2.0,t,5e Arrondissement,45.7618,4.82617,Entire rental unit,Entire home/apt,6,1.0,3.0,5.0,141.0,4,1125,4,4,1125,1125,4.0,1125.0,6,19,44,191,386,43,0,2024-11-12,4.84,4.82,4.95,4.96,6938512354220,f,2,2,2,0,3.99
