,Unnamed: 0,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_location,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes.1,calculated_host_listings_count_shared_rooms,reviews_per_month
1172,1172,Le charme au coeur de Lyon,49108490,Maëlle,2015-11-15,"Lyon, France",,,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.76893,4.82978,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,6,0,0,2018-12-09,4.5,4.5,5.0,5.0,,t,1,1,1,0,0.06
1173,1173,Lovely appartment Lyon Croix Rousse,6072396,Karine,2013-04-24,"Paris, France","My life is full of activites that I guess describe me well : drawing, singing, playing badminton, photographing. I'm kind of an hyperactive person!",,,f,4th Arrondissement,1.0,1.0,f,4e Arrondissement,45.77973,4.8301,Shared room in rental unit,Shared room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,0,0,1,
1176,1176,Appartement Quartier Monplaisir,48470072,Raphael,2015-11-08,"Lyon, France",,,,f,8th Arrondissement,1.0,1.0,f,8e Arrondissement,45.74033,4.87225,Entire rental unit,Entire home/apt,3,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1177,1177,Appartement lumineux Lyon 7,9459876,Giulia,2013-10-16,"Lyon, France",,,,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.74936,4.84432,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2016-03-30,4.5,5.0,5.0,5.0,,t,1,1,1,0,0.02
1178,1178,App. cosy en plein centre de Lyon,7552575,Gaétan,2013-07-17,"Lyon, France","Hi, I'm from Lyon in france. ",,,f,1st Arrondissement,1.0,2.0,t,1er Arrondissement,45.77088,4.82893,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1179,1179,Studio petit cosy avec mezzanine,49192066,Camille,2015-11-16,"Saint-Pierre-le-Vieux, France","Bonjour!
J'ai 38 ans, infirmière, et j'ai un fils de 6 ans qui s'appelle Sven. Je vis dans un petit village de Saône et Loire. 
J'aime écouter de la musique ou regarder un film, lire une BD, boire un Rooibos, voir mes amis, me promener avec ma chienne et surtout passer du temps avec mon fils.
Je fais aussi du théâtre amateur.
Je suis une personne fiable, de confiance et respectueuse.
A bientôt qlq part!
Camille.",,,f,5th Arrondissement,1.0,1.0,f,5e Arrondissement,45.75805,4.8231,Entire rental unit,Entire home/apt,2,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1181,1181,Appartement F3 Bellecour presqu'île,49119389,Laurence,2015-11-15,,,,,f,2nd Arrondissement,1.0,3.0,t,2e Arrondissement,45.75927,4.83686,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1182,1182,Appartement Lyon6/Part-Dieu,49201286,Fahd,2015-11-16,"Le Grand-Bornand, France","Je suis résident français, je suis pharmacien. ",,,f,,1.0,1.0,t,6e Arrondissement,45.76599,4.85533,Entire rental unit,Entire home/apt,3,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,29,59,89,364,17,0,0,2019-07-04,4.47,4.76,4.88,4.88,,f,1,1,1,0,0.16
1183,1183,Lyon Centre Chaleureux Loft Canut,19891451,Bruno,2014-08-12,"Lyon, France","Souvent en voyage pour le plaisir et surtout pour le travail, je suis heureux de partager ce lieu que je considere comme mon havre de paix. Cet appartement chaleureux et tres accueillant correspond a l'idee que j'ai de l'hospitalite. ",,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.77315,4.83512,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2016-01-03,4.5,4.5,5.0,5.0,,f,1,1,1,0,0.02
1184,1184,Grand Loft,49245448,Arnaud,2015-11-17,"Lyon, France",,,,f,9th Arrondissement,1.0,4.0,f,9e Arrondissement,45.76731,4.81083,Entire rental unit,Entire home/apt,3,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1185,1185,Chambre en plein centre de Lyon,49246163,Mf,2015-11-17,,,,,f,2nd Arrondissement,2.0,2.0,f,2e Arrondissement,45.75487,4.83179,Private room in rental unit,Private room,3,,2.0,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,2,0,0,0,
1186,1186,T2 idéal fête des lumières,49274814,Benjamin,2015-11-17,,,,,f,3rd Arrondissement,1.0,1.0,f,3e Arrondissement,45.75362,4.84999,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1187,1187,Bel appartement en plein centre,9515471,Margaux,2013-10-19,"Rennes, France",,,,f,1st Arrondissement,1.0,1.0,t,2e Arrondissement,45.76435,4.83571,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1189,1189,Studio cocooning,44928888,Caroline,2015-09-23,"Lyon, France",,,,f,4th Arrondissement,2.0,2.0,f,4e Arrondissement,45.78042,4.83773,Entire rental unit,Entire home/apt,2,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1191,1191,Chambre à la Croix-Rousse,27268023,Florence,2015-02-05,"Lyon, France",,,,f,4th Arrondissement,1.0,1.0,f,4e Arrondissement,45.77421,4.81998,Private room in rental unit,Private room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,2,0,0,2015-12-06,5.0,5.0,5.0,5.0,,f,1,0,0,0,0.02
1192,1192,Appartement Jacobins/Bellecour 2eme,20528293,Sandra,2014-08-25,"Lyon, France",,,,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.76035,4.83149,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2016-03-30,5.0,4.0,5.0,5.0,,f,1,1,1,0,0.02
1194,1194,Peninsula   centre of Lyon   140 sm  quiet  (new!),12916591,Dominique,2014-03-08,"Lyon, France","Hello, I am fond of cooking, I travel a lot and I practice mountain hiking regularly.  I like meeting and talking with people. I fell in love with Lyon and I will be very happy to help you discover this beautiful city and its cooking. 

Je suis passionnée de cuisine, je voyage beaucoup et je pratique régulièrement la randonnée en montagne. J'aime les rencontres et les discussions. J'adore Lyon et je serai très heureuse de vous faire découvrir cette superbe ville et la cuisine lyonnaise.
Dominique ",within a day,1.0,t,2nd Arrondissement,3.0,5.0,t,2e Arrondissement,45.7534,4.82617,Entire rental unit,Entire home/apt,4,,2.0,,,15,1125,15,15,1125,1125,15.0,1125.0,0,0,0,24,3,1,0,2024-10-11,5.0,5.0,5.0,5.0,6938213298747,f,3,1,1,0,0.17
1195,1195,Chambre vaste et ensoleillée,18189468,Marie-Noëlle,2014-07-16,"Tassin-la-Demi-Lune, France",,within a day,0.5,f,,5.0,5.0,t,5e Arrondissement,45.76293,4.78733,Private room in home,Private room,1,,,,,5,1125,5,5,1125,1125,5.0,1125.0,24,54,84,359,7,2,0,2024-06-15,3.29,3.71,4.43,3.71,,f,3,0,0,0,0.07
1196,1196,Studio cosy proche quais du Rhône,48652696,Adeline,2015-11-10,"Auvergne-Rhône-Alpes, France",,,,f,,1.0,1.0,f,7e Arrondissement,45.75391,4.84172,Entire rental unit,Entire home/apt,3,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2015-12-06,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.01
1197,1197,Appartement 62 m² hyper central,27875034,Margot,2015-02-17,"Lyon, France",,,,f,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.77057,4.84998,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1198,1198,Sur les hauteurs de Lyon,12202408,Zoé,2014-02-13,"Biarritz, France",,,,f,2nd Arrondissement,1.0,2.0,t,2e Arrondissement,45.76251,4.83298,Entire rental unit,Entire home/apt,4,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,t,1,1,1,0,
1199,1199,Les Noyers : villa paisible avec piscine,49907390,Françoise,2015-11-26,"Lyon, France",", Bonjour, j'habite cette maison construite pour mes deux filles en situation de handicap et moi-même nous avons pu créer un espace esthétique très agréable à vivre ouvert sur la nature et bénéficiant de calme et de tranquillité ceci tout en répondant aux exigences dues aux impératifs d'accessibilité cette maison est à disposition à la location,,,, durant les seules périodes estivales",a few days or more,0.0,f,5th Arrondissement,1.0,3.0,t,5e Arrondissement,45.75305,4.78766,Entire home,Entire home/apt,6,2.0,3.0,8.0,270.0,5,1125,5,7,1125,1125,5.6,1125.0,0,0,0,38,33,3,0,2024-08-29,4.91,4.73,4.88,4.76,6938512723097,f,1,1,1,0,0.31
1200,1200,Comfortable flat near the center !,24418607,Elsa,2014-12-02,,,,,f,7th Arrondissement,1.0,1.0,f,7e Arrondissement,45.74859,4.846,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2016-01-01,4.5,4.0,5.0,3.5,,f,1,1,1,0,0.02
1201,1201,Petit appartement cosy 45m² balcon,45350812,Charline,2015-09-29,"Lyon, France","J'aime par dessus tout pouvoir faire totalement confiance aux personnes a qui je loue l'appartement. J'aime le savoir vivre. _x000D_
Je suis passionnée par dessus tout par les danses latines, et les voyages en Asie._x000D_
Ma devise, ""Don't worry, be happy""!",,,f,7th Arrondissement,4.0,5.0,t,7e Arrondissement,45.74389,4.84725,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,4,4,4,0,
1202,1202,Appart Haussmannien 95m2 Presqu'île,24338093,Charlotte,2014-11-30,"Lyon, France","Titulaire d'un Master en Communication Evenementiel à l'issue d'une grande école de commerce._x000D_
Chargée d'exploitation au sein d'une agence d'hôtesses événementielle. Passionnée par l'univers de l'événementiel culturel._x000D__x000D_
J'aime : le cinéma, la culture artistique, voyager, la musique en tout genre, aller voir des concerts, et dîner au restaurant avec mes amis._x000D_
_x000D_
Sympathique, dynamique, ravie de louer son magnifique appartement Haussmanien lyonnais pour le plus grand plaisir des voyageurs à  Lyon !",,,f,2nd Arrondissement,1.0,2.0,f,2e Arrondissement,45.75112,4.82748,Private room in rental unit,Private room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,0,0,0,
1203,1203,Studio 20 m2 Quai de Rhône,50045319,Nicolas,2015-11-28,"Saint-Étienne, France","Étudiant en Master-recherche en lettres classiques, j'aime la littérature française, latine et grecque. J'aime également voyager et toujours apprendre plus. ",,,f,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.76524,4.84402,Entire place,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,6,0,0,2016-05-16,4.5,4.33,4.83,4.67,,f,1,1,1,0,0.06
1204,1204,Appartement lumineux et calme,42313751,Hubert,2015-08-23,"Lyon, France","Derrière Hubert se cache Hubert & Chloé, un couple franco-argentin. Après Buenos Aires, nous vivons à Lyon depuis août 2014.",,,f,6th Arrondissement,1.0,1.0,f,6e Arrondissement,45.77147,4.84306,Private room in rental unit,Private room,2,,,,,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,2,0,0,2016-12-13,5.0,5.0,5.0,5.0,,f,1,0,0,0,0.02
1206,1206,Appartement avec jardin.,50207434,Ivana,2015-11-30,"Lyon, France",,,,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.7436,4.84661,Entire rental unit,Entire home/apt,6,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1208,1208,Chambre dans colocation étudiante,50312686,Gaetan,2015-12-01,"Lyon, France",,,,f,3rd Arrondissement,1.0,1.0,t,3e Arrondissement,45.75832,4.8465,Private room in rental unit,Private room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,1,0,0,2016-01-20,5.0,4.0,5.0,5.0,,f,1,0,0,0,0.01
1210,1210,A cosy apartment in Lyon center,50360137,Kahina,2015-12-02,"Paris, France","Je m’appelle Kahina, j’ai 28 ans et je viens de région parisienne. J’ai beaucoup voyagé en Europe et en Asie. 
Quand j’étais étudiante je louais mon appartement Lyonnais aux touristes le week-end.
De nature calme je suis très respectueuse de la propreté et des affaires d’autrui.
I can speak english.",,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.76828,4.83829,Entire rental unit,Entire home/apt,3,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,8,0,0,2016-05-08,4.5,4.63,4.75,5.0,,f,1,1,1,0,0.07
1211,1211,Studio Cosy au coeur de Lyon,50525889,Khadi,2015-12-04,"Paris, France",,within an hour,1.0,f,5th Arrondissement,3.0,3.0,t,5e Arrondissement,45.75793,4.82494,Entire rental unit,Entire home/apt,2,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,16,0,0,2016-05-17,4.31,4.38,4.56,5.0,,f,1,1,1,0,0.15
1212,1212,Authentique appartement vieux Lyon,6946564,Sacha,2013-06-16,"Paris, France","Originaire de Nice
Aime faire du sport (football, wake board)",,,f,5th Arrondissement,1.0,3.0,t,5e Arrondissement,45.76533,4.82653,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,t,1,1,1,0,
1213,1213,Beau T1 coeur de Lyon Part-Dieu,50665945,Anne,2015-12-06,"Lyon, France",,,,f,6th Arrondissement,1.0,1.0,f,6e Arrondissement,45.76771,4.85395,Entire rental unit,Entire home/apt,4,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,5,0,0,2017-02-11,4.2,3.4,4.8,4.8,,f,1,1,1,0,0.05
1214,1214,Appartement cosy et chaleureux,48748083,Angélique,2015-11-11,"Lyon, France",,,,f,8th Arrondissement,1.0,1.0,f,8e Arrondissement,45.74163,4.87452,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1215,1215,Bel appartement quartier calme,50838803,Lara,2015-12-08,"Lyon, France",,,,f,7th Arrondissement,1.0,1.0,f,7e Arrondissement,45.7426,4.85032,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2015-12-30,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.01
1216,1216,63m2 quais du Rhône-Halles Bocuse,18338184,Isabelle,2014-07-18,"Léoncel, France",,within an hour,1.0,t,3rd Arrondissement,2.0,2.0,t,3e Arrondissement,45.76263,4.84617,Entire rental unit,Entire home/apt,4,,2.0,,,7,60,7,7,60,60,7.0,60.0,0,0,0,0,43,6,0,2024-09-12,4.74,4.65,4.88,4.9,6938312526678,t,1,1,1,0,0.41
1217,1217,Appartement avec garage Lyon 1er,39744618,Clarisse,2015-07-27,"Lyon, France",,,,f,1st Arrondissement,1.0,2.0,t,1er Arrondissement,45.76805,4.82853,Entire rental unit,Entire home/apt,6,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2016-01-02,4.0,4.0,4.0,4.0,,f,1,1,1,0,0.01
1218,1218,The best sweet apartment,38172139,Kiyo,2015-07-11,"Paris, France",,,,f,8th Arrondissement,2.0,2.0,t,8e Arrondissement,45.7447,4.86749,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2016-01-02,5.0,3.0,4.0,5.0,,f,2,2,2,0,0.01
1219,1219,Appartement vu sur quai de Saône,36969166,Frédéric,2015-06-28,"Lyon, France","Assez sociable mais sachant aussi être discret, j'aime ma ville, ses restaurants, ses bars et lieux de vie. Je m'intéresse aussi à l'art en général, et plus particulièrement à la musique (Rock et Electro), la bande dessinée (nombreuses BDs à disposition dans ma bibliothèque), et l'art contemporain. Coté travail je suis cadre dans l'informatique, mais n'en profiter pas pour me faire réparer votre ordinateur ;-)",,,f,5th Arrondissement,1.0,3.0,t,5e Arrondissement,45.76578,4.82163,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1220,1220,The best sweet apartment,38172139,Kiyo,2015-07-11,"Paris, France",,,,f,8th Arrondissement,2.0,2.0,t,8e Arrondissement,45.74439,4.86745,Entire rental unit,Entire home/apt,2,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,2,2,2,0,
1221,1221,pour formateurs,51309156,Mélanie,2015-12-14,,,,,f,4th Arrondissement,1.0,1.0,f,4e Arrondissement,45.78035,4.83482,Entire rental unit,Entire home/apt,1,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1223,1223,chambre  conviviale saxe gambetta7e,51399333,Lyes,2015-12-15,,,,,f,7th Arrondissement,2.0,2.0,f,7e Arrondissement,45.74933,4.84662,Private room in rental unit,Private room,2,,,,,1,12,1,1,12,12,1.0,12.0,0,0,0,0,0,0,0,,,,,,,t,2,1,1,0,
1224,1224,Appartement de bon standing,51399333,Lyes,2015-12-15,,,,,f,7th Arrondissement,2.0,2.0,f,7e Arrondissement,45.75294,4.84382,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,t,2,1,1,0,
1225,1225,Lit-Canapé  Garre Perrache,51424845,Jose,2015-12-15,,,,,f,2nd Arrondissement,1.0,1.0,f,2e Arrondissement,45.75191,4.8294,Shared room in rental unit,Shared room,1,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,0,0,1,
1226,1226,"Magnifique, lumineux, T3 plein centre",124228,Aurelie,2010-05-13,"Lyon, France","I'm a french graphic designer, very proud to be freelance since 2007._x000D_
I have studied in England (Norwich) and lived in Spain (for too short, I can't speak proper spanish)._x000D_
I live in Lyon (but for my sorrow still in France yet)._x000D_
I'm fond of art and pretty crazy about design (I know who is Charles Eames !), hum scandinavian furniture and food. Yes I'm french after all !_x000D_
I love meeting new people and using my english even if it means making mistakes.",within an hour,1.0,t,1st Arrondissement,1.0,2.0,t,1er Arrondissement,45.76814,4.83124,Entire rental unit,Entire home/apt,4,,2.0,,,6,1125,1,6,1125,1125,6.0,1125.0,3,3,3,3,85,8,0,2024-10-13,4.88,4.87,4.88,4.99,6938112893948,f,1,1,1,0,0.79
1228,1228,F1 bis en plein centre de Lyon,24390208,Juliette,2014-12-02,"Lyon, France",,,,f,1st Arrondissement,1.0,2.0,f,1er Arrondissement,45.76966,4.83327,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1229,1229,"Appartement Canut, Lyon Croix Rouss",49841602,Estelle,2015-11-25,"Lyon, France",,,,f,4th Arrondissement,3.0,3.0,t,4e Arrondissement,45.77889,4.83426,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,4,0,0,2017-12-11,4.25,4.5,4.75,4.25,,f,3,2,2,0,0.04
1233,1233,studio lyon centre,51724262,Redouane,2015-12-19,,,,,f,7th Arrondissement,1.0,1.0,f,7e Arrondissement,45.74449,4.85356,Entire rental unit,Entire home/apt,2,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,3,0,0,2019-03-01,4.67,3.33,5.0,4.67,,f,1,1,1,0,0.03
1234,1234,"Chambre privée, Lyon 7 (Saxe-Gambetta / Garibaldi)",51732084,Anna,2015-12-19,"Lyon, France",,,,f,3rd Arrondissement,1.0,1.0,f,3e Arrondissement,45.75336,4.85017,Private room in rental unit,Private room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,3,0,0,2018-03-16,4.33,4.0,4.0,4.67,,f,1,0,0,0,0.04
1236,1236,Bel appartement Place Jean Macé,34987884,Nicolas,2015-06-04,"Lyon, France","Hello.

Je me suis récemment installé à Lyon après 10 ans de voyage pour les études et le plaisir. Comme je voyage pas mal j'utilise airBnB assez souvent et j'avais envie de tenter l'expérience avec mon appartement. 

I speak english, español. If you need any advice for your trip (shopping, restaurant, bar, museums) I ll be more than happy to help you out.

Hablo español y ingles. Si necesitas cualquier consejo durante tu viaje (shopping, restaurantes, bars, museos) estaré muy feliz ayudarte.",,,f,,1.0,1.0,t,7e Arrondissement,45.74676,4.84147,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,5,0,0,2018-11-26,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.05
1237,1237,Studio en plein centre de Lyon,14245109,Perrine,2014-04-13,"Roodt-sur-Syre, Luxembourg",,,,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.75585,4.83096,Entire rental unit,Entire home/apt,2,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1238,1238,Apt 6ème proche Brotteaux/Part-Dieu,21907834,Théo,2014-09-29,"Payzac, France",Je suis fraîchement diplômé de l’INU Champollion d’Albi (Licence Professionnelle Gestion de Projets Énergie-Climat) et je souhaite m’installer dès à présent à Toulouse pour chercher une colocation et un emploi. J'y effectue donc régulièrement des petits séjours.,,,f,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.76867,4.85435,Private room in rental unit,Private room,1,,,,,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,2,0,0,2016-01-15,4.5,4.0,5.0,5.0,,f,1,0,0,0,0.02
1239,1239,"Maison ville Vieux Lyon, extraordinaire vue&jardin",7212199,Emma,2013-07-01,"Lyon, France","J'habite à Lyon depuis 15 ans, ville que j'adore et que je serai ravie de vous faire découvrir._x000D_
J'aime voir mes amis, randonner, voyager et passer du temps avec mes enfants",within an hour,1.0,t,5th Arrondissement,4.0,5.0,t,5e Arrondissement,45.75851,4.82616,Entire rental unit,Entire home/apt,13,3.0,4.0,7.0,371.0,2,1125,2,4,1125,1125,2.3,1125.0,13,32,60,269,145,18,1,2024-11-24,4.84,4.43,4.89,4.92,6938512588089,f,4,4,4,0,1.37
1241,1241,Appartement à deux pas de Perrache,29882527,Titouan,2015-03-23,"Lyon, France",,,,f,,1.0,1.0,t,2e Arrondissement,45.74711,4.8275,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
1243,1243,"Le 7°Ciel, superbe rooftop privé avec terrasse",53022409,Dominique,2016-01-02,"Lyon, France","famille de basketteurs  ,cinema art et essai le comedia tout proche de chez nous ,voyages  découvrir des lieux insolites , randonnées en moyenne montagne ,gastronomie,_x000D_
devise :partage avec les autres",within an hour,1.0,t,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.74723,4.84685,Private room in rental unit,Private room,2,1.5,1.0,1.0,56.0,2,1125,2,2,1125,1125,2.0,1125.0,18,37,65,65,340,38,3,2024-12-08,4.95,4.99,4.98,4.86,,f,1,0,0,0,3.21
1245,1245,Joli studio 4 pers. centre ville,43078358,Tara,2015-09-01,"Lyon, France",,,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.77047,4.83343,Entire rental unit,Entire home/apt,4,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,t,1,1,1,0,
1246,1246,Maison à Lyon proximité Part -Dieu,53418742,Claire,2016-01-05,"Lyon, France","Amoureux des voyages et adeptes de airbnb, nous laissons notre maison à notre tour pour que d autres voyageurs puissent profiter de la région et de notre belle ville....",within an hour,1.0,t,3rd Arrondissement,3.0,3.0,t,3e Arrondissement,45.75252,4.87219,Entire townhouse,Entire home/apt,7,,4.0,,,3,1125,2,3,1125,1125,3.0,1125.0,2,2,13,43,83,7,1,2024-12-08,4.93,4.92,4.89,4.67,6938312600716,f,2,2,2,0,0.81
1247,1247,Appartement agréable,53455173,Romain,2016-01-05,"Lyon, France","J'aime faire et écouter de la musique, regarder un bon Tarantino et boire un bon whisky.",,,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.74766,4.85781,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2016-01-15,5.0,3.0,4.0,4.0,,f,1,1,1,0,0.01
1248,1248,Charmant T2 à Jean Macé,36649553,Diane,2015-06-24,"Paris, France",,,,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.74986,4.84159,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,5,0,0,2016-05-08,4.8,4.8,5.0,4.8,,f,1,1,1,0,0.05
1249,1249,Flat in Croix Rousse !,40128555,Marion,2015-07-31,"Lyon, France",,,,f,4th Arrondissement,1.0,2.0,t,4e Arrondissement,45.77866,4.8315,Private room in rental unit,Private room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,,,,,,,t,1,0,0,0,
1250,1250,Superbe T1 80 m2 vue Rhône,53669555,Carole,2016-01-07,"Lyon, France",,,,f,4th Arrondissement,1.0,1.0,f,4e Arrondissement,45.77617,4.83954,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2016-02-25,5.0,5.0,5.0,3.5,,f,1,1,1,0,0.02
1251,1251,Appartement Calme / Croix Rousse,8140307,Agathe,2013-08-13,"Lyon, France",,,,f,1st Arrondissement,1.0,2.0,f,1er Arrondissement,45.77371,4.83041,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
